time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duEW[unit=""],duNS[unit=""],duV[unit=""]
2024-01-31T15:00:00Z,-7.609444,112.595556,0.0017849308205768,-0.0029625422321259,0.0005619977018795907
2024-01-31T18:00:00Z,-7.609444,112.595556,0.0020437852945178,-0.0030166651122272,0.0007471552235074341
2024-01-31T21:00:00Z,-7.609444,112.595556,0.0022696945816278,-0.0029768981039524,0.0008620409644208848
2024-02-01T00:00:00Z,-7.609444,112.595556,0.0025080470368266,-0.002765885554254,0.0013929267879575
2024-02-01T03:00:00Z,-7.609444,112.595556,0.002654937794432,-0.0025592362508177,0.0021570567041635
2024-02-01T06:00:00Z,-7.609444,112.595556,0.0026507824659347,-0.0025329180061817,0.0028240846004337
2024-02-01T09:00:00Z,-7.609444,112.595556,0.0026959388051182,-0.0026241636369377,0.0032420002389699
2024-02-01T12:00:00Z,-7.609444,112.595556,0.0028953761793673,-0.0027515834663063,0.0036341678351163
2024-02-01T15:00:00Z,-7.609444,112.595556,0.0029188825283199,-0.0028214545454829,0.0038722986355423
2024-02-01T18:00:00Z,-7.609444,112.595556,0.0027339062653481,-0.0029513884801417,0.0036651245318353
2024-02-01T21:00:00Z,-7.609444,112.595556,0.0026173922233283,-0.0031227369327098,0.0035077340435236
2024-02-02T00:00:00Z,-7.609444,112.595556,0.0026797386817634,-0.0031293234787881,0.0035449715796858
2024-02-02T03:00:00Z,-7.609444,112.595556,0.0027411465998739,-0.003075242973864,0.003641364397481
2024-02-02T06:00:00Z,-7.609444,112.595556,0.0026754196733236,-0.0029851295985281,0.0036353184841573
2024-02-02T09:00:00Z,-7.609444,112.595556,0.0025679438840597,-0.0029885268304497,0.00337934657
2024-02-02T12:00:00Z,-7.609444,112.595556,0.0025104249361902,-0.0030916552059352,0.0032239886932075
2024-02-02T15:00:00Z,-7.609444,112.595556,0.0023981351405382,-0.0031571155413985,0.0033044582232832
2024-02-02T18:00:00Z,-7.609444,112.595556,0.0020863579120486,-0.0032415771856904,0.0032938693184405
2024-02-02T21:00:00Z,-7.609444,112.595556,0.0016841706819832,-0.0034982748329639,0.0029229384381324
2024-02-03T00:00:00Z,-7.609444,112.595556,0.0014093744102865,-0.0036813635379076,0.0027911528013646
2024-02-03T03:00:00Z,-7.609444,112.595556,0.0010856187436729,-0.0037155840545892,0.0026598258409649
2024-02-03T06:00:00Z,-7.609444,112.595556,0.0008218592265620828,-0.0036759006325155,0.0026944663841277
2024-02-03T09:00:00Z,-7.609444,112.595556,0.0006078447331674397,-0.0037561787758022,0.0028124088421463
2024-02-03T12:00:00Z,-7.609444,112.595556,0.0006251519080251455,-0.0039671375416219,0.0027745938859879
2024-02-03T15:00:00Z,-7.609444,112.595556,0.0006474155816249549,-0.0042471685446798,0.0026150394696742
2024-02-03T18:00:00Z,-7.609444,112.595556,0.0005966106546111405,-0.0045398813672363,0.0021674092859029
2024-02-03T21:00:00Z,-7.609444,112.595556,0.0005403943359851837,-0.0048245084472,0.001552966190502
2024-02-04T00:00:00Z,-7.609444,112.595556,0.0006243463722057641,-0.004938615951687,0.0013280002167448
2024-02-04T03:00:00Z,-7.609444,112.595556,0.0006841897265985608,-0.0049650957807898,0.001342854113318
2024-02-04T06:00:00Z,-7.609444,112.595556,0.0007137518259696662,-0.0049585257656872,0.0014604368479922
2024-02-04T09:00:00Z,-7.609444,112.595556,0.0007085507968440652,-0.0049055898562073,0.0015923122409731
2024-02-04T12:00:00Z,-7.609444,112.595556,0.0009939218871295452,-0.0047412463463842,0.0019684105645865
2024-02-04T15:00:00Z,-7.609444,112.595556,0.0011994623346254,-0.0044864546507596,0.0023291611578315
2024-02-04T18:00:00Z,-7.609444,112.595556,0.0011688572121784,-0.0043781115673482,0.0022939206101
2024-02-04T21:00:00Z,-7.609444,112.595556,0.0011806566035375,-0.004415841307491,0.0020395412575453
2024-02-05T00:00:00Z,-7.609444,112.595556,0.0014207249041646,-0.0043837539851665,0.0021659696940332
2024-02-05T03:00:00Z,-7.609444,112.595556,0.0016566964332014,-0.0042111291550099,0.0022112445440143
2024-02-05T06:00:00Z,-7.609444,112.595556,0.001833650865592,-0.0039213625714182,0.0021332565229386
2024-02-05T09:00:00Z,-7.609444,112.595556,0.0020392586011439,-0.0036231016274541,0.0017847162671387
2024-02-05T12:00:00Z,-7.609444,112.595556,0.0023916587233543,-0.0034117370378226,0.0016133632743731
2024-02-05T15:00:00Z,-7.609444,112.595556,0.0027757082134485,-0.0031751750502735,0.0014762518694624
2024-02-05T18:00:00Z,-7.609444,112.595556,0.0028965487144887,-0.003144342219457,0.00127564673312
2024-02-05T21:00:00Z,-7.609444,112.595556,0.0029832227155566,-0.0034818013664335,0.0008068933966569602
2024-02-06T00:00:00Z,-7.609444,112.595556,0.0033049676567316,-0.0036992873065173,0.0008607120253145695
2024-02-06T03:00:00Z,-7.609444,112.595556,0.0035740879829972,-0.0036619135644286,0.0014155495446175
2024-02-06T06:00:00Z,-7.609444,112.595556,0.003648041980341,-0.0036394698545336,0.0019980538636446
2024-02-06T09:00:00Z,-7.609444,112.595556,0.0037095127627253,-0.0037573887966573,0.0022540038917213
2024-02-06T12:00:00Z,-7.609444,112.595556,0.0037314165383577,-0.003912431653589,0.0026389576960355
2024-02-06T15:00:00Z,-7.609444,112.595556,0.0035957507789134,-0.0040190163999795,0.0026972794439643
2024-02-06T18:00:00Z,-7.609444,112.595556,0.0033142257016152,-0.0039850384928286,0.0023001164663583
2024-02-06T21:00:00Z,-7.609444,112.595556,0.0030350047163665,-0.0040175910107791,0.0018833315698429
2024-02-07T00:00:00Z,-7.609444,112.595556,0.0028350502252578,-0.0040669622831046,0.001627326477319
2024-02-07T03:00:00Z,-7.609444,112.595556,0.0024270832072943,-0.0041574677452445,0.0014437772333621
2024-02-07T06:00:00Z,-7.609444,112.595556,0.0019222825067117,-0.0042519685812294,0.0011754346778616
2024-02-07T09:00:00Z,-7.609444,112.595556,0.0015377615345641,-0.0043786438181996,0.0008852292085066438
2024-02-07T12:00:00Z,-7.609444,112.595556,0.0013405556092038,-0.0042476947419345,0.0009163179202005268
2024-02-07T15:00:00Z,-7.609444,112.595556,0.0013014654396101,-0.0038050671573728,0.0008054350037127733
2024-02-07T18:00:00Z,-7.609444,112.595556,0.0012196880998089,-0.0032200978603214,0.0002621259191073477
2024-02-07T21:00:00Z,-7.609444,112.595556,0.0011680980678647,-0.0028065603692084,-0.0004268692864570767
2024-02-08T00:00:00Z,-7.609444,112.595556,0.0012404570588842,-0.0025937245227396,-0.0007223038701340556
2024-02-08T03:00:00Z,-7.609444,112.595556,0.0011793615994974,-0.0024938418064266,-0.0007054252782836556
2024-02-08T06:00:00Z,-7.609444,112.595556,0.0009225269313901664,-0.0025670265313237,-0.0006386024178937078
2024-02-08T09:00:00Z,-7.609444,112.595556,0.0005670539685525,-0.0028738006949424,-0.0009075705893337728
2024-02-08T12:00:00Z,-7.609444,112.595556,0.0004118419601581991,-0.0031769159249961,-0.0012027034536004
2024-02-08T15:00:00Z,-7.609444,112.595556,0.00033139297738671303,-0.0032362132333219,-0.0014103311114013
2024-02-08T18:00:00Z,-7.609444,112.595556,5.2639752539107576e-05,-0.0032783749047666,-0.001291632419452
